order_id,user_id,age_stage,category,amount,city_tier,order_date
O00018897,U004615,6-12月,奶粉,192.3,三线及以下,2022-07-28
O00018898,U005834,1-3岁,辅食,185.07,二线城市,2022-07-05
O00018899,U004218,0-3月,营养品,118.17,三线及以下,2022-01-10
O00018900,U004251,1-3岁,奶粉,701.88,一线城市,2022-02-13
O00018901,U003924,0-3月,洗护用品,82.44,三线及以下,2022-06-20
O00018902,U004802,0-3月,奶粉,1813.06,一线城市,2022-06-25
O00018903,U003559,3-6岁,玩具,84.28,三线及以下,2022-11-19
O00018904,U002907,孕期囤货,儿童安全床,1772.16,三线及以下,2022-07-06
O00018905,U001716,3-6岁,玩具,104.43,三线及以下,2022-08-20
O00018906,U004544,3-6岁,营养品,541.65,一线城市,2022-10-22
O00018907,U005773,3-6月,玩具,174.33,二线城市,2022-02-25
O00018908,U005174,0-3月,纸尿裤,503.89,三线及以下,2022-05-11
O00018909,U002221,孕期囤货,儿童安全床,3161.08,一线城市,2022-07-06
O00018910,U001715,6-12月,奶粉,284.26,三线及以下,2022-01-06
O00018911,U004483,3-6岁,玩具,216.0,一线城市,2022-06-19
O00018912,U002189,1-3岁,纸尿裤,279.05,三线及以下,2022-04-20
O00018913,U001951,6-12月,奶粉,1371.87,三线及以下,2022-06-08
O00018914,U005868,0-3月,纸尿裤,777.56,二线城市,2022-05-21
O00018915,U000551,6-12月,洗护用品,91.18,一线城市,2022-07-05
O00018916,U002893,1-3岁,服饰,184.24,一线城市,2022-02-24
O00018917,U001351,0-3月,洗护用品,93.82,二线城市,2022-01-02
O00018918,U005311,3-6月,服饰,98.02,二线城市,2022-12-10
O00018919,U005886,3-6岁,营养品,965.54,一线城市,2022-05-20
O00018920,U000058,3-6岁,营养品,802.16,二线城市,2022-05-28
O00018921,U005852,0-3月,玩具,153.83,二线城市,2022-03-10
O00018922,U000356,1-3岁,洗护用品,92.82,三线及以下,2022-06-25
O00018923,U001406,6-12月,纸尿裤,356.94,三线及以下,2022-08-05
O00018924,U003587,3-6岁,洗护用品,83.39,二线城市,2022-01-21
O00018925,U002400,3-6月,辅食,280.24,一线城市,2022-01-28
O00018926,U004952,孕期囤货,安全座椅,1854.33,三线及以下,2022-12-28
O00018927,U002052,3-6月,玩具,104.88,三线及以下,2022-07-06
O00018928,U003458,0-3月,服饰,105.38,二线城市,2022-01-18
O00018929,U002294,孕期囤货,营养品,382.64,三线及以下,2022-08-26
O00018930,U005374,6-12月,辅食,105.87,一线城市,2022-05-24
O00018931,U004430,3-6月,奶粉,313.1,一线城市,2022-08-09
O00018932,U004708,孕期囤货,婴儿车,1128.25,三线及以下,2022-10-04
O00018933,U001180,6-12月,服饰,134.06,三线及以下,2022-09-01
O00018934,U003289,6-12月,玩具,267.5,一线城市,2022-02-18
O00018935,U000805,3-6岁,服饰,144.28,二线城市,2022-06-02
O00018936,U005457,6-12月,纸尿裤,326.35,一线城市,2022-12-19
O00018937,U000682,孕期囤货,奶粉,682.46,三线及以下,2022-07-10
O00018938,U005374,6-12月,纸尿裤,263.29,一线城市,2022-12-04
O00018939,U003940,0-3月,营养品,403.01,三线及以下,2022-02-23
O00018940,U001923,6-12月,奶粉,249.93,三线及以下,2022-03-21
O00018941,U003039,6-12月,玩具,157.76,三线及以下,2022-04-09
O00018942,U004470,0-3月,玩具,253.7,一线城市,2022-03-23
O00018943,U004710,3-6月,纸尿裤,154.34,三线及以下,2022-02-04
O00018944,U005069,0-3月,奶粉,902.11,三线及以下,2022-04-20
O00018945,U001173,孕期囤货,洗护用品,111.7,三线及以下,2022-12-08
O00018946,U002775,1-3岁,奶粉,862.82,二线城市,2022-12-22
O00018947,U004122,0-3月,纸尿裤,186.76,三线及以下,2022-04-27
O00018948,U000907,0-3月,奶粉,1738.8,一线城市,2022-06-27
O00018949,U005796,3-6岁,玩具,189.98,二线城市,2022-11-17
O00018950,U004249,3-6月,辅食,458.65,一线城市,2022-01-06
O00018951,U005831,3-6月,辅食,409.61,三线及以下,2022-08-14
O00018952,U001923,6-12月,纸尿裤,455.82,三线及以下,2022-05-20
O00018953,U000232,6-12月,奶粉,1378.57,二线城市,2022-06-14
O00018954,U005391,1-3岁,玩具,198.65,二线城市,2022-12-13
O00018955,U001759,3-6岁,服饰,129.64,一线城市,2022-12-21
O00018956,U003044,3-6岁,服饰,168.26,三线及以下,2022-07-15
O00018957,U005843,6-12月,纸尿裤,130.48,二线城市,2022-01-25
O00018958,U005323,6-12月,奶粉,1297.3,二线城市,2022-08-28
O00018959,U000143,3-6岁,奶粉,2093.09,一线城市,2022-09-24
O00018960,U001080,0-3月,纸尿裤,353.68,三线及以下,2022-05-11
O00018961,U001222,孕期囤货,儿童安全床,2086.25,三线及以下,2022-01-17
O00018962,U001561,6-12月,洗护用品,66.91,三线及以下,2022-04-14
O00018963,U005349,3-6月,服饰,89.37,三线及以下,2022-11-19
O00018964,U004825,6-12月,玩具,253.55,一线城市,2022-06-19
O00018965,U004958,6-12月,服饰,92.77,三线及以下,2022-07-06
O00018966,U003383,6-12月,服饰,111.84,三线及以下,2022-03-15
O00018967,U001377,6-12月,纸尿裤,271.59,二线城市,2022-06-08
O00018968,U004146,孕期囤货,洗护用品,96.53,三线及以下,2022-07-14
O00018969,U004067,6-12月,玩具,232.75,一线城市,2022-05-01
O00018970,U000016,0-3月,纸尿裤,112.28,二线城市,2022-01-12
O00018971,U001729,0-3月,服饰,165.16,二线城市,2022-12-06
O00018972,U002036,3-6月,辅食,267.34,二线城市,2022-05-22
O00018973,U005025,0-3月,奶粉,867.72,二线城市,2022-06-27
O00018974,U001532,6-12月,辅食,288.4,三线及以下,2022-06-14
O00018975,U005414,0-3月,玩具,169.52,三线及以下,2022-11-23
O00018976,U000696,3-6岁,玩具,92.63,三线及以下,2022-05-13
O00018977,U003975,0-3月,洗护用品,144.64,一线城市,2022-04-02
O00018978,U002962,6-12月,奶粉,324.99,一线城市,2022-02-10
O00018979,U001506,3-6岁,玩具,121.61,三线及以下,2022-07-08
O00018980,U005424,1-3岁,洗护用品,53.0,三线及以下,2022-02-25
O00018981,U000609,孕期囤货,营养品,719.16,三线及以下,2022-10-04
O00018982,U004244,3-6月,纸尿裤,90.34,三线及以下,2022-04-20
O00018983,U002021,1-3岁,奶粉,186.33,三线及以下,2022-03-22
O00018984,U002382,6-12月,玩具,149.58,二线城市,2022-11-02
O00018985,U004767,3-6月,纸尿裤,335.28,一线城市,2022-10-20
O00018986,U002799,3-6月,奶粉,2352.94,一线城市,2022-06-12
O00018987,U004674,0-3月,纸尿裤,339.19,一线城市,2022-06-09
O00018988,U000160,6-12月,奶粉,307.1,二线城市,2022-10-11
O00018989,U001348,孕期囤货,玩具,118.9,三线及以下,2022-03-24
O00018990,U004223,3-6月,营养品,123.06,三线及以下,2022-05-16
O00018991,U003078,3-6岁,服饰,203.26,一线城市,2022-01-17
O00018992,U004162,6-12月,奶粉,485.4,二线城市,2022-11-28
O00018993,U005583,0-3月,奶粉,509.38,一线城市,2022-10-20
O00018994,U001874,3-6岁,玩具,154.94,二线城市,2022-12-10
O00018995,U004722,3-6月,奶粉,559.89,一线城市,2022-01-14
O00018996,U003350,孕期囤货,营养品,898.95,三线及以下,2022-02-10
O00018997,U000849,6-12月,营养品,153.25,三线及以下,2022-12-23
O00018998,U001217,3-6岁,玩具,166.48,二线城市,2022-04-09
O00018999,U004735,0-3月,洗护用品,62.9,二线城市,2022-12-04
O00019000,U002166,6-12月,纸尿裤,356.08,二线城市,2022-03-28
O00019001,U002398,1-3岁,奶粉,1395.77,二线城市,2022-05-16
O00019002,U002682,6-12月,辅食,61.72,三线及以下,2022-11-14
O00019003,U002300,孕期囤货,待产包,659.07,一线城市,2022-08-27
O00019004,U004767,3-6月,纸尿裤,481.68,一线城市,2022-06-20
O00019005,U005353,3-6岁,玩具,130.13,二线城市,2022-03-02
O00019006,U001402,孕期囤货,洗护用品,70.61,三线及以下,2022-01-02
O00019007,U000025,1-3岁,辅食,323.16,二线城市,2022-01-25
O00019008,U004279,孕期囤货,儿童安全床,2206.24,三线及以下,2022-08-14
O00019009,U002656,6-12月,奶粉,1838.68,一线城市,2022-10-13
O00019010,U005994,孕期囤货,婴儿车,2255.94,二线城市,2022-07-15
O00019011,U000104,6-12月,服饰,113.71,三线及以下,2022-10-24
O00019012,U003817,0-3月,奶粉,743.84,一线城市,2022-01-19
O00019013,U003021,1-3岁,辅食,204.4,三线及以下,2022-01-15
O00019014,U000662,6-12月,纸尿裤,673.76,一线城市,2022-05-01
O00019015,U002691,6-12月,营养品,382.33,三线及以下,2022-04-13
O00019016,U000256,3-6岁,奶粉,1131.36,二线城市,2022-10-22
O00019017,U001361,6-12月,辅食,245.53,一线城市,2022-02-18
O00019018,U000649,0-3月,奶粉,495.65,三线及以下,2022-01-02
O00019019,U005599,3-6岁,玩具,156.56,三线及以下,2022-11-19
O00019020,U005987,0-3月,服饰,102.29,三线及以下,2022-02-28
O00019021,U001777,3-6月,纸尿裤,325.02,三线及以下,2022-05-12
O00019022,U005086,0-3月,洗护用品,128.09,二线城市,2022-08-09
O00019023,U000041,1-3岁,奶粉,234.63,三线及以下,2022-06-03
O00019024,U002088,3-6月,奶粉,902.39,三线及以下,2022-03-24
O00019025,U004913,3-6月,奶粉,1269.12,二线城市,2022-08-02
O00019026,U000487,孕期囤货,待产包,669.91,二线城市,2022-11-12
O00019027,U005253,0-3月,纸尿裤,608.4,一线城市,2022-02-07
O00019028,U000655,1-3岁,纸尿裤,275.58,二线城市,2022-08-20
O00019029,U002226,孕期囤货,纸尿裤,102.82,三线及以下,2022-06-25
O00019030,U003313,3-6岁,玩具,93.93,三线及以下,2022-08-21
O00019031,U001912,孕期囤货,儿童安全床,4193.29,一线城市,2022-12-07
O00019032,U004589,6-12月,辅食,177.1,三线及以下,2022-08-16
O00019033,U001470,1-3岁,奶粉,670.6,一线城市,2022-11-21
O00019034,U005345,孕期囤货,待产包,520.66,三线及以下,2022-06-08
O00019035,U001136,6-12月,纸尿裤,312.58,三线及以下,2022-08-03
O00019036,U001681,0-3月,营养品,383.61,二线城市,2022-07-03
O00019037,U003626,3-6月,玩具,221.27,二线城市,2022-04-25
O00019038,U005377,孕期囤货,洗护用品,108.17,一线城市,2022-11-26
O00019039,U000129,6-12月,奶粉,629.19,三线及以下,2022-01-21
O00019040,U002473,3-6月,奶粉,895.02,二线城市,2022-06-13
O00019041,U000091,3-6月,辅食,639.68,一线城市,2022-10-28
O00019042,U002673,3-6月,奶粉,326.99,三线及以下,2022-09-21
O00019043,U005634,6-12月,服饰,144.11,一线城市,2022-03-14
O00019044,U000073,孕期囤货,服饰,138.76,三线及以下,2022-08-27
O00019045,U000709,3-6月,玩具,180.18,三线及以下,2022-06-24
O00019046,U003130,3-6岁,服饰,211.34,一线城市,2022-08-18
O00019047,U002033,1-3岁,服饰,159.52,二线城市,2022-05-27
O00019048,U004554,孕期囤货,奶粉,960.53,三线及以下,2022-07-12
O00019049,U003163,3-6月,玩具,180.72,三线及以下,2022-07-25
O00019050,U001418,1-3岁,辅食,179.39,三线及以下,2022-02-06
O00019051,U001683,1-3岁,辅食,150.74,二线城市,2022-03-07
O00019052,U005232,孕期囤货,洗护用品,115.59,二线城市,2022-03-27
O00019053,U001842,6-12月,辅食,270.41,三线及以下,2022-03-17
O00019054,U004568,孕期囤货,服饰,97.66,三线及以下,2022-12-17
O00019055,U002108,3-6岁,玩具,94.32,三线及以下,2022-09-01
O00019056,U000657,1-3岁,辅食,236.15,三线及以下,2022-03-14
O00019057,U000412,0-3月,服饰,121.72,二线城市,2022-04-14
O00019058,U005886,3-6岁,服饰,131.49,一线城市,2022-04-17
O00019059,U002345,6-12月,奶粉,407.78,三线及以下,2022-02-10
O00019060,U002649,0-3月,洗护用品,51.54,三线及以下,2022-12-24
O00019061,U005567,孕期囤货,奶粉,3292.55,一线城市,2022-08-12
O00019062,U005947,3-6月,洗护用品,141.06,一线城市,2022-05-01
O00019063,U001977,3-6岁,营养品,1206.35,二线城市,2022-07-16
O00019064,U001124,6-12月,辅食,123.58,三线及以下,2022-10-13
O00019065,U005117,0-3月,待产包,560.58,一线城市,2022-04-07
O00019066,U004194,0-3月,纸尿裤,427.25,三线及以下,2022-09-23
O00019067,U003053,孕期囤货,婴儿车,967.2,三线及以下,2022-12-04
O00019068,U000717,孕期囤货,营养品,191.26,三线及以下,2022-11-06
O00019069,U001465,3-6岁,营养品,561.8,一线城市,2022-01-04
O00019070,U003895,孕期囤货,儿童安全床,2670.8,三线及以下,2022-04-04
O00019071,U002137,6-12月,辅食,136.8,二线城市,2022-08-12
O00019072,U001311,3-6岁,服饰,106.53,三线及以下,2022-02-06
O00019073,U001801,1-3岁,玩具,214.48,一线城市,2022-02-08
O00019074,U002814,3-6月,奶粉,1001.62,二线城市,2022-06-24
O00019075,U004166,1-3岁,营养品,944.85,一线城市,2022-07-24
O00019076,U005287,1-3岁,服饰,171.57,二线城市,2022-09-12
O00019077,U001685,孕期囤货,服饰,155.01,一线城市,2022-09-06
O00019078,U005936,1-3岁,玩具,215.38,二线城市,2022-01-17
O00019079,U000519,1-3岁,服饰,107.43,三线及以下,2022-04-02
O00019080,U005625,6-12月,奶粉,464.0,三线及以下,2022-01-21
O00019081,U005458,孕期囤货,洗护用品,142.77,一线城市,2022-05-09
O00019082,U005909,3-6岁,玩具,162.48,三线及以下,2022-09-08
O00019083,U001880,6-12月,辅食,394.09,一线城市,2022-07-22
O00019084,U002459,1-3岁,辅食,301.64,三线及以下,2022-05-24
O00019085,U001752,3-6月,服饰,204.74,一线城市,2022-06-23
O00019086,U003280,3-6岁,服饰,122.33,三线及以下,2022-10-09
O00019087,U005571,0-3月,纸尿裤,443.07,一线城市,2022-08-27
O00019088,U001600,3-6月,纸尿裤,430.12,二线城市,2022-11-08
O00019089,U001991,0-3月,待产包,295.14,三线及以下,2022-02-07
O00019090,U005873,3-6月,营养品,1038.98,一线城市,2022-07-09
O00019091,U004670,3-6月,辅食,76.36,三线及以下,2022-04-28
O00019092,U000107,0-3月,纸尿裤,188.2,二线城市,2022-06-08
O00019093,U003299,3-6岁,营养品,756.14,三线及以下,2022-01-18
O00019094,U004337,3-6月,玩具,184.7,二线城市,2022-02-05
O00019095,U004570,3-6岁,玩具,105.77,三线及以下,2022-10-12
O00019096,U003343,0-3月,洗护用品,102.05,二线城市,2022-06-03
O00019097,U002227,孕期囤货,儿童安全床,1620.62,三线及以下,2022-04-01
O00019098,U000909,6-12月,玩具,125.32,三线及以下,2022-04-21
O00019099,U005805,6-12月,纸尿裤,135.36,三线及以下,2022-11-18
O00019100,U003114,3-6月,辅食,84.41,三线及以下,2022-10-23
O00019101,U005171,孕期囤货,洗护用品,48.08,三线及以下,2022-02-11
O00019102,U003392,3-6月,玩具,176.38,二线城市,2022-11-09
O00019103,U001257,6-12月,纸尿裤,85.19,三线及以下,2022-12-18
O00019104,U003365,3-6月,纸尿裤,301.47,三线及以下,2022-10-04
O00019105,U002284,1-3岁,服饰,64.07,三线及以下,2022-02-10
O00019106,U000884,孕期囤货,待产包,656.73,一线城市,2022-01-08
O00019107,U002972,孕期囤货,服饰,143.68,二线城市,2022-11-10
O00019108,U002152,1-3岁,玩具,191.96,二线城市,2022-12-12
O00019109,U005854,1-3岁,奶粉,444.47,三线及以下,2022-09-26
O00019110,U002760,孕期囤货,洗护用品,113.1,一线城市,2022-01-22
O00019111,U004707,0-3月,奶粉,766.35,二线城市,2022-05-10
O00019112,U004827,孕期囤货,待产包,556.56,一线城市,2022-03-01
O00019113,U002649,0-3月,洗护用品,46.12,三线及以下,2022-05-02
O00019114,U001478,孕期囤货,婴儿车,1686.43,一线城市,2022-01-04
O00019115,U000283,3-6岁,玩具,132.64,三线及以下,2022-04-16
O00019116,U001660,0-3月,奶粉,1343.82,一线城市,2022-09-21
O00019117,U000535,1-3岁,辅食,269.08,二线城市,2022-10-18
O00019118,U003224,3-6月,玩具,205.02,一线城市,2022-03-06
O00019119,U002841,1-3岁,玩具,284.25,一线城市,2022-08-05
O00019120,U000348,1-3岁,纸尿裤,734.09,一线城市,2022-06-06
O00019121,U004821,6-12月,玩具,195.36,二线城市,2022-09-25
O00019122,U000173,孕期囤货,奶粉,1032.94,二线城市,2022-10-19
O00019123,U005865,3-6岁,服饰,88.72,三线及以下,2022-12-04
O00019124,U002279,1-3岁,服饰,150.64,一线城市,2022-01-05
O00019125,U001353,0-3月,玩具,114.06,二线城市,2022-01-03
O00019126,U000717,孕期囤货,儿童安全床,2901.7,三线及以下,2022-01-18
O00019127,U004614,1-3岁,纸尿裤,635.44,三线及以下,2022-08-26
O00019128,U004603,3-6月,纸尿裤,423.06,一线城市,2022-05-20
O00019129,U001199,1-3岁,营养品,160.66,三线及以下,2022-11-12
O00019130,U005489,0-3月,玩具,197.02,一线城市,2022-04-14
O00019131,U001873,0-3月,待产包,749.22,一线城市,2022-06-19
O00019132,U002723,6-12月,奶粉,241.81,二线城市,2022-01-21
O00019133,U000141,0-3月,奶粉,749.68,三线及以下,2022-12-19
O00019134,U004522,1-3岁,辅食,403.15,二线城市,2022-09-16
O00019135,U001948,3-6岁,玩具,166.83,一线城市,2022-11-07
O00019136,U004089,6-12月,玩具,94.93,三线及以下,2022-07-15
O00019137,U003984,孕期囤货,玩具,118.22,三线及以下,2022-12-21
O00019138,U002878,6-12月,纸尿裤,144.59,二线城市,2022-04-16
O00019139,U005897,孕期囤货,洗护用品,74.49,二线城市,2022-03-07
O00019140,U000029,1-3岁,纸尿裤,268.05,三线及以下,2022-03-09
O00019141,U002595,1-3岁,服饰,87.91,三线及以下,2022-05-25
O00019142,U005420,1-3岁,奶粉,187.71,三线及以下,2022-12-10
O00019143,U000467,孕期囤货,婴儿车,1256.16,三线及以下,2022-06-18
O00019144,U001614,0-3月,奶粉,161.45,二线城市,2022-04-22
O00019145,U000633,孕期囤货,婴儿车,1006.16,三线及以下,2022-11-04
O00019146,U005290,0-3月,洗护用品,59.2,三线及以下,2022-09-13
O00019147,U000758,3-6月,纸尿裤,182.84,三线及以下,2022-07-27
O00019148,U002355,6-12月,辅食,217.66,三线及以下,2022-06-01
O00019149,U004630,6-12月,玩具,189.33,二线城市,2022-10-26
O00019150,U004098,3-6岁,玩具,111.25,三线及以下,2022-02-09
O00019151,U004931,1-3岁,洗护用品,74.57,二线城市,2022-02-02
O00019152,U001565,3-6月,洗护用品,53.55,三线及以下,2022-11-22
O00019153,U004584,3-6月,玩具,111.35,三线及以下,2022-02-05
O00019154,U002437,1-3岁,奶粉,854.3,三线及以下,2022-04-08
O00019155,U000133,3-6岁,安全座椅,2440.52,二线城市,2022-05-25
O00019156,U002978,1-3岁,纸尿裤,510.18,二线城市,2022-10-17
O00019157,U003926,3-6月,玩具,200.77,三线及以下,2022-08-20
O00019158,U005781,1-3岁,玩具,183.06,一线城市,2022-10-20
O00019159,U002203,0-3月,服饰,138.57,二线城市,2022-09-07
O00019160,U005274,孕期囤货,营养品,1262.16,二线城市,2022-05-02
O00019161,U005497,6-12月,服饰,148.88,一线城市,2022-10-04
O00019162,U000424,6-12月,辅食,209.44,三线及以下,2022-04-15
O00019163,U004375,0-3月,营养品,309.78,三线及以下,2022-04-03
O00019164,U001851,3-6月,纸尿裤,332.92,三线及以下,2022-03-04
O00019165,U002793,6-12月,纸尿裤,479.1,三线及以下,2022-09-17
O00019166,U004871,3-6月,辅食,189.1,三线及以下,2022-09-24
O00019167,U002599,1-3岁,辅食,279.08,二线城市,2022-12-01
O00019168,U001512,3-6月,玩具,190.54,一线城市,2022-08-03
O00019169,U005663,6-12月,奶粉,581.3,三线及以下,2022-06-10
O00019170,U005899,1-3岁,营养品,312.81,二线城市,2022-12-14
O00019171,U003646,0-3月,服饰,178.57,一线城市,2022-01-22
O00019172,U002545,孕期囤货,儿童安全床,2810.92,三线及以下,2022-05-24
O00019173,U004262,孕期囤货,待产包,984.84,一线城市,2022-04-03
O00019174,U002058,3-6月,奶粉,757.35,三线及以下,2022-04-18
O00019175,U003175,6-12月,服饰,115.35,三线及以下,2022-05-05
O00019176,U002231,0-3月,服饰,151.82,一线城市,2022-10-20
O00019177,U001695,1-3岁,奶粉,250.54,二线城市,2022-09-13
O00019178,U002403,孕期囤货,儿童安全床,2701.38,二线城市,2022-09-16
O00019179,U005273,3-6月,奶粉,1420.24,二线城市,2022-12-28
O00019180,U000408,1-3岁,营养品,751.79,二线城市,2022-02-03
O00019181,U003574,6-12月,玩具,108.57,三线及以下,2022-12-05
