loyalty_id,user_id,category,brand,stay_months,switched,switch_to_date
L0003922,U000483,奶粉,合生元,4,0,
L0003923,U003868,奶粉,飞鹤,17,1,2020-09-15
L0003924,U005542,奶粉,飞鹤,5,1,2022-07-15
L0003925,U000076,奶粉,君乐宝,8,0,
L0003926,U002593,奶粉,合生元,6,0,
L0003927,U003763,奶粉,合生元,8,1,2018-08-15
L0003928,U005210,奶粉,爱他美,4,1,2020-01-15
L0003929,U004489,奶粉,飞鹤,9,0,
L0003930,U003565,奶粉,惠氏,9,1,2022-08-15
L0003931,U005229,奶粉,美素佳儿,3,1,2020-12-15
L0003932,U003212,奶粉,君乐宝,8,1,2018-10-15
L0003933,U001648,奶粉,飞鹤,14,0,
L0003934,U001617,奶粉,爱他美,12,0,
L0003935,U002668,奶粉,君乐宝,5,0,
L0003936,U003851,奶粉,君乐宝,7,1,2023-09-15
L0003937,U003459,奶粉,君乐宝,10,0,
L0003938,U003094,奶粉,合生元,2,1,2024-08-15
L0003939,U005154,奶粉,美素佳儿,4,1,2018-03-15
L0003940,U003747,奶粉,合生元,13,0,
L0003941,U002746,奶粉,美素佳儿,5,1,2024-09-15
L0003942,U001413,奶粉,合生元,10,1,2018-01-15
L0003943,U004997,奶粉,飞鹤,7,1,2021-01-15
L0003944,U003872,奶粉,美素佳儿,6,1,2020-04-15
L0003945,U002041,奶粉,爱他美,9,1,2019-03-15
L0003946,U005297,奶粉,爱他美,8,1,2018-04-15
L0003947,U000254,奶粉,爱他美,3,1,2024-09-15
L0003948,U005881,奶粉,美素佳儿,6,0,
L0003949,U005185,奶粉,爱他美,20,1,2023-09-15
L0003950,U002185,奶粉,美素佳儿,26,1,2020-08-15
L0003951,U000094,奶粉,合生元,2,0,
L0003952,U000577,奶粉,合生元,4,0,
L0003953,U001884,奶粉,飞鹤,13,1,2020-01-15
L0003954,U001565,奶粉,合生元,7,1,2020-12-15
L0003955,U002432,奶粉,飞鹤,8,1,2024-03-15
L0003956,U005900,奶粉,惠氏,18,1,2020-07-15
L0003957,U005303,奶粉,美素佳儿,6,0,
L0003958,U003704,奶粉,爱他美,18,1,2018-01-15
L0003959,U003131,奶粉,君乐宝,19,1,2018-01-15
L0003960,U003814,奶粉,美素佳儿,11,0,
L0003961,U003492,奶粉,飞鹤,2,0,
L0003962,U005371,奶粉,合生元,8,1,2018-08-15
L0003963,U001488,奶粉,合生元,4,0,
L0003964,U004375,奶粉,飞鹤,4,1,2024-09-15
L0003965,U000884,奶粉,飞鹤,5,1,2022-07-15
L0003966,U005743,奶粉,君乐宝,1,1,2023-04-15
L0003967,U002689,奶粉,爱他美,17,1,2022-12-15
L0003968,U001592,奶粉,君乐宝,3,1,2022-01-15
L0003969,U001621,奶粉,爱他美,9,0,
L0003970,U001629,奶粉,君乐宝,16,0,
L0003971,U005641,奶粉,君乐宝,9,1,2024-06-15
L0003972,U005128,奶粉,美素佳儿,9,1,2019-10-15
L0003973,U001709,奶粉,爱他美,6,0,
L0003974,U001347,奶粉,美素佳儿,10,0,
L0003975,U002658,奶粉,合生元,10,0,
L0003976,U005715,奶粉,美素佳儿,2,0,
L0003977,U003460,奶粉,爱他美,6,1,2020-07-15
L0003978,U002068,奶粉,惠氏,3,1,2019-01-15
L0003979,U003827,奶粉,惠氏,9,1,2020-02-15
L0003980,U005869,奶粉,惠氏,3,1,2024-03-15
L0003981,U002527,奶粉,惠氏,4,0,
L0003982,U003672,奶粉,惠氏,9,1,2023-02-15
L0003983,U000041,奶粉,爱他美,3,1,2021-12-15
L0003984,U005817,奶粉,君乐宝,10,0,
L0003985,U004787,奶粉,惠氏,22,1,2024-11-15
L0003986,U005390,奶粉,美素佳儿,6,0,
L0003987,U000575,奶粉,君乐宝,5,0,
L0003988,U002650,奶粉,飞鹤,8,0,
L0003989,U002586,奶粉,美素佳儿,11,1,2022-09-15
L0003990,U003086,奶粉,合生元,4,0,
L0003991,U001968,奶粉,合生元,9,0,
L0003992,U003441,奶粉,君乐宝,3,0,
L0003993,U000937,奶粉,爱他美,6,0,
L0003994,U000480,奶粉,飞鹤,6,0,
L0003995,U004732,奶粉,惠氏,9,0,
L0003996,U000932,奶粉,合生元,7,0,
L0003997,U004825,奶粉,惠氏,11,0,
L0003998,U001237,奶粉,飞鹤,3,0,
L0003999,U001443,奶粉,飞鹤,5,1,2024-12-15
L0004000,U005993,奶粉,飞鹤,3,0,
L0004001,U001295,奶粉,美素佳儿,10,0,
L0004002,U001407,奶粉,美素佳儿,3,1,2020-12-15
L0004003,U000238,奶粉,美素佳儿,4,1,2021-08-15
L0004004,U002027,奶粉,合生元,8,1,2019-03-15
L0004005,U005180,奶粉,君乐宝,4,0,
L0004006,U000472,奶粉,惠氏,19,1,2021-07-15
L0004007,U003731,奶粉,飞鹤,5,0,
L0004008,U004796,奶粉,君乐宝,2,1,2023-03-15
L0004009,U005982,奶粉,飞鹤,2,0,
L0004010,U002971,奶粉,飞鹤,6,0,
L0004011,U004510,奶粉,惠氏,10,0,
L0004012,U000077,奶粉,君乐宝,4,0,
L0004013,U002665,奶粉,君乐宝,9,0,
L0004014,U003629,奶粉,君乐宝,4,0,
L0004015,U000771,奶粉,君乐宝,14,1,2020-12-15
L0004016,U002159,奶粉,合生元,11,1,2020-08-15
L0004017,U004604,奶粉,惠氏,9,1,2019-05-15
L0004018,U000485,奶粉,君乐宝,7,1,2018-01-15
L0004019,U004907,奶粉,君乐宝,3,0,
L0004020,U004091,奶粉,美素佳儿,4,0,
L0004021,U004640,奶粉,爱他美,13,1,2022-05-15
L0004022,U002764,奶粉,君乐宝,1,1,2021-12-15
L0004023,U004550,奶粉,爱他美,18,0,
L0004024,U004288,奶粉,美素佳儿,31,1,2022-12-15
L0004025,U000535,奶粉,爱他美,22,1,2020-03-15
L0004026,U002159,奶粉,美素佳儿,8,0,
L0004027,U002133,奶粉,惠氏,8,1,2023-05-15
L0004028,U005693,奶粉,飞鹤,3,1,2018-08-15
L0004029,U003657,奶粉,君乐宝,3,0,
L0004030,U005812,奶粉,飞鹤,12,0,
L0004031,U003874,奶粉,爱他美,7,0,
L0004032,U002425,奶粉,君乐宝,13,1,2024-06-15
L0004033,U005209,奶粉,爱他美,2,1,2019-06-15
L0004034,U000298,奶粉,合生元,10,0,
L0004035,U000563,奶粉,飞鹤,4,1,2021-10-15
L0004036,U001723,奶粉,君乐宝,6,0,
L0004037,U001680,奶粉,飞鹤,6,1,2018-08-15
L0004038,U003634,奶粉,飞鹤,17,1,2022-06-15
L0004039,U001767,奶粉,飞鹤,3,1,2024-06-15
L0004040,U003338,奶粉,美素佳儿,3,1,2019-05-15
L0004041,U002603,奶粉,飞鹤,3,0,
L0004042,U003577,奶粉,合生元,5,0,
L0004043,U004663,奶粉,惠氏,5,1,2023-06-15
L0004044,U005250,奶粉,爱他美,6,1,2018-10-15
L0004045,U005374,奶粉,合生元,7,0,
L0004046,U001608,奶粉,惠氏,10,1,2018-07-15
L0004047,U000062,奶粉,合生元,9,1,2020-09-15
L0004048,U002412,奶粉,合生元,5,1,2022-03-15
L0004049,U001043,奶粉,君乐宝,10,1,2022-08-15
L0004050,U001634,奶粉,君乐宝,3,1,2023-12-15
L0004051,U002527,奶粉,飞鹤,5,0,
L0004052,U001542,奶粉,美素佳儿,6,1,2022-06-15
L0004053,U002797,奶粉,爱他美,27,0,
L0004054,U001666,奶粉,美素佳儿,23,1,2020-03-15
L0004055,U002802,奶粉,飞鹤,9,1,2020-08-15
L0004056,U001861,奶粉,惠氏,3,1,2021-01-15
L0004057,U004099,奶粉,爱他美,2,0,
L0004058,U004107,奶粉,惠氏,2,1,2020-09-15
L0004059,U002235,奶粉,飞鹤,5,1,2024-11-15
L0004060,U002075,奶粉,合生元,8,1,2019-04-15
L0004061,U005129,奶粉,美素佳儿,29,0,
L0004062,U004140,奶粉,合生元,9,0,
L0004063,U005950,奶粉,爱他美,5,0,
L0004064,U003291,奶粉,美素佳儿,6,0,
L0004065,U002432,奶粉,惠氏,10,1,2020-07-15
L0004066,U002816,奶粉,美素佳儿,2,0,
L0004067,U002767,奶粉,美素佳儿,4,0,
L0004068,U003874,奶粉,美素佳儿,4,0,
L0004069,U004252,奶粉,君乐宝,5,0,
L0004070,U005800,奶粉,君乐宝,9,1,2023-09-15
L0004071,U005311,奶粉,惠氏,5,1,2023-10-15
L0004072,U004153,奶粉,惠氏,11,0,
L0004073,U001604,奶粉,君乐宝,3,1,2018-04-15
L0004074,U002046,奶粉,美素佳儿,4,0,
L0004075,U005650,奶粉,合生元,9,0,
L0004076,U003576,奶粉,美素佳儿,8,1,2023-05-15
L0004077,U000577,奶粉,君乐宝,4,0,
L0004078,U005958,奶粉,飞鹤,7,1,2024-11-15
L0004079,U000741,奶粉,美素佳儿,7,1,2021-04-15
L0004080,U000989,奶粉,美素佳儿,6,0,
L0004081,U001603,奶粉,美素佳儿,13,0,
L0004082,U004518,奶粉,惠氏,6,0,
L0004083,U002751,奶粉,合生元,6,1,2019-11-15
L0004084,U001631,奶粉,飞鹤,8,1,2018-08-15
L0004085,U000703,奶粉,君乐宝,9,0,
L0004086,U000748,奶粉,美素佳儿,4,0,
L0004087,U003441,奶粉,飞鹤,13,0,
L0004088,U000209,奶粉,君乐宝,11,0,
L0004089,U000513,奶粉,爱他美,3,1,2021-11-15
L0004090,U001655,奶粉,爱他美,4,0,
L0004091,U000302,奶粉,美素佳儿,5,0,
L0004092,U002855,奶粉,美素佳儿,36,0,
L0004093,U001782,奶粉,合生元,4,0,
L0004094,U002273,奶粉,君乐宝,14,0,
L0004095,U005436,奶粉,君乐宝,12,0,
L0004096,U005539,奶粉,惠氏,9,0,
L0004097,U001660,奶粉,飞鹤,23,0,
L0004098,U005130,奶粉,美素佳儿,5,1,2024-08-15
L0004099,U005974,奶粉,君乐宝,1,1,2020-09-15
L0004100,U002085,奶粉,飞鹤,11,1,2024-04-15
L0004101,U003378,奶粉,惠氏,15,1,2019-07-15
L0004102,U003808,奶粉,惠氏,3,0,
L0004103,U003290,奶粉,飞鹤,25,0,
L0004104,U003379,奶粉,美素佳儿,2,1,2021-11-15
L0004105,U001400,奶粉,惠氏,5,1,2020-04-15
L0004106,U004661,奶粉,惠氏,9,1,2019-08-15
L0004107,U003978,奶粉,君乐宝,9,0,
L0004108,U001849,奶粉,君乐宝,19,1,2024-04-15
L0004109,U004899,奶粉,飞鹤,6,1,2018-06-15
L0004110,U001174,奶粉,爱他美,12,0,
L0004111,U005584,奶粉,飞鹤,4,0,
L0004112,U000832,奶粉,爱他美,4,0,
L0004113,U002410,奶粉,合生元,14,0,
L0004114,U003907,奶粉,美素佳儿,5,0,
L0004115,U003660,奶粉,飞鹤,6,1,2019-03-15
L0004116,U001979,奶粉,美素佳儿,6,1,2022-11-15
L0004117,U001276,奶粉,合生元,15,0,
L0004118,U002711,奶粉,君乐宝,9,1,2020-05-15
L0004119,U001611,奶粉,飞鹤,25,0,
L0004120,U001105,奶粉,美素佳儿,5,0,
L0004121,U000101,奶粉,惠氏,6,0,
L0004122,U004379,奶粉,惠氏,7,0,
L0004123,U001548,奶粉,合生元,7,1,2019-01-15
L0004124,U004725,奶粉,美素佳儿,3,1,2021-04-15
L0004125,U004698,奶粉,惠氏,9,1,2024-05-15
L0004126,U004007,奶粉,美素佳儿,2,0,
L0004127,U005722,奶粉,君乐宝,18,1,2021-04-15
L0004128,U004552,奶粉,美素佳儿,5,1,2024-07-15
L0004129,U003019,奶粉,飞鹤,1,1,2019-02-15
L0004130,U003126,奶粉,惠氏,6,1,2022-07-15
L0004131,U003149,奶粉,美素佳儿,18,1,2021-11-15
L0004132,U004190,奶粉,惠氏,7,0,
L0004133,U003072,奶粉,君乐宝,14,1,2021-06-15
L0004134,U005510,奶粉,君乐宝,10,0,
L0004135,U000868,奶粉,美素佳儿,12,1,2024-12-15
L0004136,U003945,奶粉,美素佳儿,3,1,2020-04-15
L0004137,U002451,奶粉,惠氏,6,1,2023-04-15
L0004138,U000295,奶粉,飞鹤,15,1,2020-09-15
L0004139,U005749,奶粉,君乐宝,10,1,2021-06-15
L0004140,U001198,奶粉,飞鹤,5,0,
L0004141,U005348,奶粉,合生元,11,1,2021-12-15
L0004142,U005125,奶粉,爱他美,7,1,2023-09-15
L0004143,U005061,奶粉,美素佳儿,2,1,2021-03-15
L0004144,U003829,奶粉,美素佳儿,15,0,
L0004145,U004072,奶粉,美素佳儿,5,1,2018-07-15
L0004146,U002778,奶粉,飞鹤,4,0,
L0004147,U000145,奶粉,惠氏,9,1,2018-12-15
L0004148,U003705,奶粉,美素佳儿,10,0,
L0004149,U004653,奶粉,合生元,8,1,2020-02-15
L0004150,U004338,奶粉,惠氏,4,1,2022-10-15
L0004151,U005600,奶粉,君乐宝,16,1,2023-02-15
L0004152,U001145,奶粉,君乐宝,10,0,
L0004153,U001467,奶粉,合生元,5,0,
L0004154,U002861,奶粉,爱他美,4,0,
L0004155,U005505,奶粉,飞鹤,5,0,
L0004156,U004137,奶粉,飞鹤,15,0,
L0004157,U000058,奶粉,惠氏,5,0,
L0004158,U005896,奶粉,合生元,12,1,2018-05-15
L0004159,U005446,奶粉,美素佳儿,2,0,
L0004160,U001736,奶粉,爱他美,9,0,
L0004161,U003338,奶粉,惠氏,10,0,
L0004162,U004861,奶粉,飞鹤,6,1,2021-10-15
L0004163,U000479,奶粉,爱他美,14,1,2021-11-15
L0004164,U005111,奶粉,爱他美,4,1,2019-02-15
L0004165,U004581,奶粉,合生元,10,1,2020-02-15
L0004166,U003755,奶粉,君乐宝,12,0,
L0004167,U005975,奶粉,爱他美,6,0,
L0004168,U001951,奶粉,爱他美,5,1,2022-10-15
L0004169,U003301,奶粉,合生元,3,1,2020-05-15
L0004170,U002222,奶粉,爱他美,4,0,
L0004171,U003721,奶粉,合生元,6,1,2024-02-15
L0004172,U000594,奶粉,爱他美,11,0,
L0004173,U000183,奶粉,君乐宝,3,1,2022-05-15
L0004174,U002352,奶粉,君乐宝,11,1,2024-09-15
L0004175,U000529,奶粉,君乐宝,13,0,
L0004176,U002662,奶粉,君乐宝,6,0,
L0004177,U004579,奶粉,美素佳儿,10,1,2019-01-15
L0004178,U003812,奶粉,合生元,7,1,2024-05-15
L0004179,U001040,奶粉,爱他美,5,1,2022-02-15
L0004180,U000208,奶粉,美素佳儿,6,1,2018-06-15
L0004181,U002622,奶粉,美素佳儿,6,0,
L0004182,U002901,奶粉,合生元,2,1,2021-02-15
L0004183,U002613,奶粉,爱他美,5,0,
L0004184,U002425,奶粉,爱他美,6,0,
L0004185,U001828,奶粉,惠氏,6,0,
L0004186,U003670,奶粉,惠氏,6,0,
L0004187,U002433,奶粉,美素佳儿,12,0,
L0004188,U004656,奶粉,飞鹤,13,0,
L0004189,U005466,奶粉,惠氏,6,0,
L0004190,U002322,奶粉,惠氏,16,1,2020-01-15
L0004191,U004516,奶粉,美素佳儿,4,1,2019-12-15
L0004192,U005895,奶粉,爱他美,8,0,
L0004193,U004132,奶粉,飞鹤,6,1,2021-05-15
L0004194,U002398,奶粉,飞鹤,4,1,2023-12-15
L0004195,U004741,奶粉,美素佳儿,15,0,
L0004196,U000495,奶粉,君乐宝,6,1,2019-08-15
L0004197,U004344,奶粉,惠氏,8,1,2021-07-15
L0004198,U002940,奶粉,君乐宝,5,0,
L0004199,U001707,奶粉,惠氏,6,1,2019-02-15
L0004200,U005270,奶粉,合生元,25,1,2020-07-15
L0004201,U001405,奶粉,君乐宝,11,1,2020-06-15
L0004202,U003191,奶粉,君乐宝,2,1,2019-11-15
L0004203,U005746,奶粉,美素佳儿,7,0,
L0004204,U002105,奶粉,爱他美,8,0,
L0004205,U002241,奶粉,美素佳儿,7,0,
L0004206,U000926,奶粉,美素佳儿,9,1,2021-12-15
L0004207,U005580,奶粉,合生元,5,1,2024-08-15
L0004208,U000104,奶粉,合生元,9,1,2022-03-15
L0004209,U002580,奶粉,君乐宝,6,1,2022-01-15
L0004210,U002801,奶粉,合生元,5,1,2018-01-15
L0004211,U001585,奶粉,君乐宝,8,0,
L0004212,U005932,奶粉,美素佳儿,1,0,
L0004213,U004265,奶粉,飞鹤,4,0,
L0004214,U005705,奶粉,君乐宝,12,1,2020-10-15
L0004215,U005157,奶粉,惠氏,2,1,2023-05-15
L0004216,U002226,奶粉,飞鹤,7,1,2020-08-15
L0004217,U005545,奶粉,惠氏,3,1,2020-07-15
L0004218,U000293,奶粉,合生元,5,0,
L0004219,U002910,奶粉,惠氏,5,1,2020-03-15
L0004220,U003451,奶粉,合生元,33,0,
L0004221,U000663,奶粉,惠氏,7,1,2019-01-15
L0004222,U005175,奶粉,爱他美,5,1,2019-01-15
L0004223,U002493,奶粉,飞鹤,13,1,2022-03-15
L0004224,U002884,奶粉,爱他美,3,0,
L0004225,U005826,奶粉,君乐宝,9,0,
L0004226,U000337,奶粉,飞鹤,7,1,2022-09-15
L0004227,U002776,奶粉,合生元,3,1,2023-03-15
L0004228,U002276,奶粉,惠氏,3,1,2021-12-15
L0004229,U001035,奶粉,合生元,4,1,2021-02-15
L0004230,U003587,奶粉,君乐宝,2,0,
L0004231,U004773,奶粉,君乐宝,7,1,2022-11-15
L0004232,U002625,奶粉,惠氏,15,1,2022-07-15
L0004233,U003461,奶粉,君乐宝,6,1,2020-10-15
L0004234,U002252,奶粉,合生元,4,0,
L0004235,U004485,奶粉,君乐宝,4,1,2024-12-15
L0004236,U001113,奶粉,美素佳儿,8,0,
L0004237,U001399,奶粉,飞鹤,6,0,
L0004238,U002913,奶粉,飞鹤,4,0,
L0004239,U005283,奶粉,美素佳儿,7,1,2021-08-15
L0004240,U003986,奶粉,惠氏,2,0,
L0004241,U005515,奶粉,飞鹤,3,0,
L0004242,U001087,奶粉,合生元,6,0,
L0004243,U003470,奶粉,美素佳儿,4,1,2019-05-15
L0004244,U003200,奶粉,合生元,8,0,
L0004245,U004237,奶粉,君乐宝,22,0,
L0004246,U000832,奶粉,美素佳儿,11,1,2021-09-15
L0004247,U002728,奶粉,爱他美,7,0,
L0004248,U005534,奶粉,惠氏,7,0,
L0004249,U001568,奶粉,惠氏,11,1,2018-03-15
L0004250,U003321,奶粉,美素佳儿,7,0,
L0004251,U004258,奶粉,合生元,6,0,
L0004252,U001971,奶粉,合生元,17,1,2023-08-15
L0004253,U000806,奶粉,君乐宝,18,0,
L0004254,U003067,奶粉,飞鹤,5,1,2021-09-15
L0004255,U003090,奶粉,美素佳儿,7,0,
L0004256,U003909,奶粉,惠氏,9,0,
L0004257,U003965,奶粉,爱他美,12,0,
L0004258,U001967,奶粉,君乐宝,5,0,
L0004259,U001728,奶粉,美素佳儿,10,0,
L0004260,U003849,奶粉,飞鹤,12,1,2022-03-15
L0004261,U000569,奶粉,飞鹤,5,0,
L0004262,U004407,奶粉,君乐宝,7,1,2024-01-15
L0004263,U000046,奶粉,惠氏,7,1,2018-10-15
L0004264,U002243,奶粉,美素佳儿,24,0,
L0004265,U002599,奶粉,美素佳儿,20,0,
L0004266,U005360,奶粉,惠氏,10,1,2022-05-15
L0004267,U000482,奶粉,君乐宝,2,0,
L0004268,U004992,奶粉,爱他美,7,0,
L0004269,U001865,奶粉,美素佳儿,13,0,
L0004270,U000603,奶粉,惠氏,4,1,2019-01-15
L0004271,U001773,奶粉,君乐宝,6,0,
L0004272,U004460,奶粉,合生元,8,1,2019-02-15
L0004273,U002094,奶粉,爱他美,10,0,
L0004274,U002405,奶粉,爱他美,8,0,
L0004275,U003820,奶粉,惠氏,3,1,2018-02-15
L0004276,U001638,奶粉,爱他美,2,1,2024-01-15
L0004277,U003134,奶粉,君乐宝,10,1,2018-08-15
L0004278,U005472,奶粉,爱他美,4,0,
L0004279,U005663,奶粉,爱他美,1,1,2022-08-15
L0004280,U004546,奶粉,美素佳儿,8,0,
L0004281,U005477,奶粉,合生元,12,1,2021-01-15
L0004282,U000408,奶粉,合生元,8,1,2024-06-15
L0004283,U000248,奶粉,君乐宝,5,1,2022-03-15
L0004284,U003274,奶粉,君乐宝,13,1,2024-06-15
L0004285,U004394,奶粉,合生元,8,1,2021-02-15
L0004286,U004717,奶粉,君乐宝,6,0,
L0004287,U001543,奶粉,飞鹤,5,0,
L0004288,U000828,奶粉,惠氏,14,0,
L0004289,U004285,奶粉,合生元,7,1,2023-07-15
L0004290,U005945,奶粉,飞鹤,3,0,
L0004291,U000470,奶粉,飞鹤,11,1,2023-01-15
L0004292,U005517,奶粉,合生元,2,1,2023-03-15
L0004293,U002566,奶粉,飞鹤,10,1,2018-01-15
L0004294,U002819,奶粉,合生元,10,1,2024-03-15
L0004295,U001473,奶粉,惠氏,9,1,2023-12-15
L0004296,U005873,奶粉,爱他美,6,0,
L0004297,U004227,奶粉,爱他美,14,1,2022-04-15
L0004298,U002717,奶粉,爱他美,3,0,
L0004299,U004937,奶粉,惠氏,3,1,2023-10-15
L0004300,U000819,奶粉,惠氏,7,0,
L0004301,U004397,奶粉,合生元,6,1,2024-12-15
L0004302,U005963,奶粉,爱他美,6,0,
L0004303,U003030,奶粉,美素佳儿,14,1,2021-09-15
L0004304,U003465,奶粉,合生元,4,0,
L0004305,U000027,奶粉,飞鹤,5,1,2018-05-15
L0004306,U005547,奶粉,合生元,9,0,
L0004307,U000177,奶粉,爱他美,4,1,2022-12-15
L0004308,U005852,奶粉,飞鹤,8,0,
L0004309,U004770,奶粉,爱他美,7,0,
L0004310,U003501,奶粉,惠氏,4,0,
L0004311,U002984,奶粉,合生元,4,0,
L0004312,U001758,奶粉,惠氏,9,0,
L0004313,U002045,奶粉,合生元,6,1,2023-11-15
L0004314,U004303,奶粉,美素佳儿,22,1,2021-03-15
L0004315,U003659,奶粉,爱他美,9,0,
L0004316,U001465,奶粉,爱他美,16,1,2020-04-15
L0004317,U000582,奶粉,爱他美,6,1,2024-12-15
L0004318,U004774,奶粉,爱他美,14,1,2020-12-15
L0004319,U001745,奶粉,惠氏,2,0,
L0004320,U004569,奶粉,惠氏,8,1,2019-06-15
L0004321,U003548,奶粉,君乐宝,14,1,2020-07-15
L0004322,U005931,奶粉,惠氏,7,1,2023-09-15
L0004323,U003396,奶粉,合生元,18,0,
L0004324,U001327,奶粉,合生元,9,0,
L0004325,U001785,奶粉,君乐宝,14,1,2018-06-15
L0004326,U004181,奶粉,美素佳儿,3,1,2019-06-15
L0004327,U001368,奶粉,美素佳儿,10,0,
L0004328,U005514,奶粉,美素佳儿,7,0,
L0004329,U000356,奶粉,合生元,8,0,
L0004330,U003742,奶粉,飞鹤,4,1,2019-10-15
L0004331,U003160,奶粉,合生元,9,0,
L0004332,U005474,奶粉,君乐宝,9,1,2022-08-15
L0004333,U003737,奶粉,飞鹤,1,1,2021-10-15
L0004334,U003782,奶粉,美素佳儿,5,1,2020-06-15
L0004335,U005464,奶粉,美素佳儿,3,1,2020-04-15
L0004336,U003083,奶粉,合生元,10,1,2023-10-15
L0004337,U003255,奶粉,惠氏,3,0,
L0004338,U001861,奶粉,爱他美,24,0,
L0004339,U004738,奶粉,君乐宝,9,1,2020-03-15
L0004340,U001568,奶粉,惠氏,3,0,
L0004341,U000233,奶粉,爱他美,8,1,2022-09-15
L0004342,U003415,奶粉,惠氏,5,1,2019-08-15
L0004343,U001392,奶粉,合生元,26,1,2024-10-15
L0004344,U004165,奶粉,爱他美,12,1,2021-08-15
L0004345,U001403,奶粉,惠氏,5,0,
L0004346,U005686,奶粉,合生元,16,1,2023-12-15
L0004347,U003729,奶粉,爱他美,7,1,2024-05-15
L0004348,U005226,奶粉,美素佳儿,4,1,2018-02-15
L0004349,U005041,奶粉,君乐宝,6,0,
L0004350,U005786,奶粉,飞鹤,10,1,2018-04-15
L0004351,U002675,奶粉,惠氏,4,0,
L0004352,U001076,奶粉,爱他美,5,1,2020-12-15
L0004353,U003137,奶粉,君乐宝,10,1,2023-01-15
L0004354,U004158,奶粉,惠氏,12,1,2024-07-15
L0004355,U005367,奶粉,美素佳儿,6,1,2022-06-15
L0004356,U005749,奶粉,君乐宝,17,0,
L0004357,U005860,奶粉,美素佳儿,3,1,2023-02-15
L0004358,U005801,奶粉,爱他美,2,1,2021-07-15
L0004359,U002811,奶粉,飞鹤,6,1,2024-11-15
L0004360,U004105,奶粉,合生元,5,0,
L0004361,U000084,奶粉,合生元,8,0,
L0004362,U002447,奶粉,爱他美,6,1,2023-05-15
L0004363,U001243,奶粉,美素佳儿,10,1,2021-12-15
L0004364,U005046,奶粉,飞鹤,8,0,
L0004365,U005929,奶粉,惠氏,10,0,
L0004366,U003923,奶粉,君乐宝,11,1,2023-10-15
L0004367,U004290,奶粉,爱他美,9,1,2023-03-15
L0004368,U005595,奶粉,爱他美,10,1,2020-07-15
L0004369,U002351,奶粉,合生元,6,1,2020-10-15
L0004370,U000408,奶粉,合生元,7,1,2020-07-15
L0004371,U000504,奶粉,惠氏,10,1,2021-02-15
L0004372,U003886,奶粉,合生元,7,0,
L0004373,U005267,奶粉,美素佳儿,8,1,2019-04-15
L0004374,U002817,奶粉,爱他美,6,0,
L0004375,U003751,奶粉,合生元,8,1,2018-03-15
L0004376,U003643,奶粉,君乐宝,5,1,2023-09-15
L0004377,U005469,奶粉,惠氏,2,1,2022-10-15
L0004378,U001643,奶粉,爱他美,4,0,
L0004379,U004337,奶粉,爱他美,10,1,2022-05-15
L0004380,U004561,奶粉,爱他美,18,0,
L0004381,U000208,奶粉,合生元,19,1,2022-08-15
L0004382,U004047,奶粉,飞鹤,8,0,
L0004383,U002715,奶粉,爱他美,7,1,2024-04-15
L0004384,U002400,奶粉,美素佳儿,2,1,2022-12-15
L0004385,U002885,奶粉,爱他美,5,1,2020-02-15
L0004386,U002855,奶粉,爱他美,15,0,
L0004387,U001831,奶粉,爱他美,8,1,2022-04-15
L0004388,U002902,奶粉,美素佳儿,3,0,
L0004389,U005085,奶粉,惠氏,6,0,
L0004390,U003658,奶粉,美素佳儿,14,1,2023-05-15
L0004391,U003465,奶粉,美素佳儿,4,1,2021-11-15
L0004392,U005422,奶粉,爱他美,19,1,2018-07-15
L0004393,U000741,奶粉,合生元,23,1,2023-01-15
L0004394,U004041,奶粉,飞鹤,6,0,
L0004395,U003925,奶粉,飞鹤,3,0,
L0004396,U005209,奶粉,美素佳儿,10,1,2019-10-15
L0004397,U001618,奶粉,合生元,7,0,
L0004398,U000237,奶粉,惠氏,7,1,2019-12-15
L0004399,U002013,奶粉,飞鹤,5,0,
L0004400,U002237,奶粉,飞鹤,6,0,
L0004401,U004605,奶粉,惠氏,9,1,2020-10-15
L0004402,U005947,奶粉,合生元,7,1,2019-05-15
L0004403,U001455,奶粉,飞鹤,3,1,2022-10-15
L0004404,U004182,奶粉,爱他美,4,1,2024-08-15
L0004405,U005791,奶粉,合生元,4,0,
L0004406,U004451,奶粉,惠氏,11,1,2018-04-15
L0004407,U003694,奶粉,合生元,8,1,2018-08-15
L0004408,U005733,奶粉,合生元,14,0,
L0004409,U003689,奶粉,爱他美,4,1,2021-10-15
L0004410,U000960,奶粉,合生元,10,0,
L0004411,U001701,奶粉,飞鹤,12,1,2020-10-15
L0004412,U000722,奶粉,合生元,6,1,2018-05-15
L0004413,U001123,奶粉,合生元,5,0,
L0004414,U004558,奶粉,飞鹤,5,0,
L0004415,U005426,奶粉,君乐宝,8,1,2018-02-15
L0004416,U004756,奶粉,惠氏,4,0,
L0004417,U005434,奶粉,爱他美,3,1,2019-09-15
L0004418,U003119,奶粉,合生元,3,0,
L0004419,U001248,奶粉,合生元,26,0,
L0004420,U003042,奶粉,君乐宝,5,0,
L0004421,U005752,奶粉,美素佳儿,13,1,2018-06-15
L0004422,U000537,奶粉,合生元,4,0,
L0004423,U003945,奶粉,君乐宝,3,0,
L0004424,U002338,奶粉,美素佳儿,4,1,2020-10-15
